Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
ORD-100210,07-05-2022,09-05-2022,Customer 320,Consumer,North,Technology,Copiers,HP Copier,1075.39,6,0.2,76.66
ORD-100211,12-11-2022,13-11-2022,Customer 717,Consumer,East,Furniture,Bookcases,Tall Bookcase,767.92,1,0.1,72.16
ORD-100212,02-05-2023,04-05-2023,Customer 757,Consumer,North,Office Supplies,Paper,Legal Pad,874.21,2,0.2,172.03
ORD-100213,21-11-2023,24-11-2023,Customer 11,Corporate,East,Technology,Phones,Samsung Galaxy,1063.74,9,0.2,141.21
ORD-100214,28-01-2022,29-01-2022,Customer 174,Home Office,North,Furniture,Chairs,Classic Desk Chair,1174.48,6,0.1,70.04
ORD-100215,02-08-2022,03-08-2022,Customer 11,Consumer,South,Furniture,Tables,Wooden Desk,1822.79,4,0.1,318.22
ORD-100216,20-11-2022,24-11-2022,Customer 956,Consumer,East,Technology,Copiers,Canon All-in-One,1715.82,3,0.1,297.73
ORD-100217,31-07-2022,05-08-2022,Customer 444,Corporate,South,Technology,Accessories,Wireless Mouse,533.28,8,0.1,83.78
ORD-100218,03-10-2022,04-10-2022,Customer 150,Consumer,West,Office Supplies,Storage,File Cabinet,24.29,4,0.2,2.7
ORD-100219,01-01-2023,06-01-2023,Customer 416,Home Office,West,Office Supplies,Paper,A4 Paper,1208.67,6,0,163.01
ORD-100220,28-04-2023,30-04-2023,Customer 656,Consumer,East,Technology,Phones,Samsung Galaxy,1112.05,8,0.3,72.11
ORD-100221,10-11-2023,14-11-2023,Customer 948,Corporate,West,Technology,Accessories,Wireless Mouse,1021.81,8,0.3,145.99
ORD-100222,17-05-2022,20-05-2022,Customer 111,Corporate,East,Furniture,Bookcases,Wall Shelf,1320.17,8,0.2,266.3
ORD-100223,11-02-2022,16-02-2022,Customer 69,Corporate,North,Furniture,Tables,Wooden Desk,1720.49,9,0.2,360.55
ORD-100224,05-02-2023,08-02-2023,Customer 709,Consumer,East,Technology,Phones,Samsung Galaxy,827.48,1,0,71.03
ORD-100225,12-11-2022,17-11-2022,Customer 232,Corporate,South,Technology,Accessories,Keyboard,1316.11,7,0.2,167.91
ORD-100226,09-05-2022,14-05-2022,Customer 973,Consumer,East,Furniture,Tables,Conference Table,1981.87,1,0.2,282.46
ORD-100227,12-10-2023,16-10-2023,Customer 322,Home Office,North,Furniture,Chairs,Classic Desk Chair,366.45,9,0.3,16.17
ORD-100228,18-01-2023,19-01-2023,Customer 412,Consumer,North,Furniture,Bookcases,Wall Shelf,1587.13,8,0.2,358.48
ORD-100229,02-04-2022,03-04-2022,Customer 788,Consumer,East,Office Supplies,Storage,Storage Box,1381.85,9,0.3,73.21
ORD-100230,30-11-2022,03-12-2022,Customer 269,Corporate,North,Office Supplies,Storage,Storage Box,1464.28,4,0.1,103.72
ORD-100231,03-10-2022,05-10-2022,Customer 547,Home Office,South,Office Supplies,Binders,3-ring Binder,360.44,5,0.3,31.25
ORD-100232,08-08-2023,12-08-2023,Customer 305,Corporate,North,Technology,Copiers,HP Copier,1097.51,1,0,147.82
ORD-100233,05-12-2022,08-12-2022,Customer 658,Home Office,East,Technology,Copiers,Canon All-in-One,691.46,2,0,91.28
ORD-100234,03-07-2022,06-07-2022,Customer 337,Corporate,East,Office Supplies,Paper,A4 Paper,1172.85,8,0.1,262.26
ORD-100235,16-12-2023,21-12-2023,Customer 779,Home Office,West,Technology,Copiers,Canon All-in-One,402.22,6,0.1,70.02
ORD-100236,30-08-2023,02-09-2023,Customer 366,Corporate,North,Technology,Phones,Samsung Galaxy,189.61,2,0.1,23.77
ORD-100237,13-04-2022,17-04-2022,Customer 321,Consumer,South,Furniture,Bookcases,Tall Bookcase,313.85,10,0.1,63.04
ORD-100238,13-05-2022,18-05-2022,Customer 925,Home Office,West,Office Supplies,Paper,Legal Pad,363.82,3,0.3,71.56
ORD-100239,20-07-2022,24-07-2022,Customer 191,Home Office,South,Office Supplies,Paper,Legal Pad,1625.94,3,0.1,84.1
ORD-100240,30-11-2022,05-12-2022,Customer 726,Consumer,South,Furniture,Chairs,Classic Desk Chair,343.61,7,0.3,23.01
ORD-100241,04-04-2023,09-04-2023,Customer 780,Consumer,East,Office Supplies,Paper,Legal Pad,1094.32,9,0,213.42
ORD-100242,21-10-2023,26-10-2023,Customer 486,Corporate,West,Office Supplies,Paper,A4 Paper,1875.03,7,0,248.43
ORD-100243,22-03-2023,24-03-2023,Customer 303,Home Office,North,Technology,Accessories,Wireless Mouse,1012.59,4,0,58.84
ORD-100244,04-12-2022,08-12-2022,Customer 822,Consumer,North,Furniture,Bookcases,Wall Shelf,1769.87,5,0,281.52
ORD-100245,06-01-2023,09-01-2023,Customer 773,Home Office,South,Technology,Accessories,Wireless Mouse,324.92,9,0.2,42.25
ORD-100246,13-09-2023,15-09-2023,Customer 827,Consumer,North,Furniture,Tables,Conference Table,1009.76,2,0.2,63.12
ORD-100247,05-11-2023,09-11-2023,Customer 886,Corporate,South,Office Supplies,Paper,A4 Paper,924.23,9,0.1,227.77
ORD-100248,09-12-2023,10-12-2023,Customer 696,Consumer,North,Furniture,Tables,Wooden Desk,26.18,6,0.3,2.79
ORD-100249,05-10-2023,10-10-2023,Customer 263,Corporate,West,Office Supplies,Binders,2-inch Binder,39.9,2,0.2,4.59
ORD-100250,28-08-2022,31-08-2022,Customer 845,Home Office,North,Technology,Accessories,Wireless Mouse,1378.62,7,0,239.02
ORD-100251,05-08-2022,08-08-2022,Customer 585,Corporate,West,Technology,Phones,Samsung Galaxy,658,3,0.3,69.29
ORD-100252,24-05-2022,25-05-2022,Customer 138,Consumer,North,Furniture,Tables,Wooden Desk,1502.98,3,0.2,320.2
ORD-100253,25-12-2023,30-12-2023,Customer 952,Home Office,North,Office Supplies,Binders,3-ring Binder,1186.89,1,0.2,210.49
ORD-100254,15-07-2023,20-07-2023,Customer 970,Corporate,East,Office Supplies,Storage,Storage Box,239.95,1,0.3,48.18
ORD-100255,30-03-2023,02-04-2023,Customer 7,Corporate,South,Office Supplies,Binders,3-ring Binder,1145.45,2,0.1,195.25
ORD-100256,17-04-2022,19-04-2022,Customer 411,Home Office,North,Office Supplies,Paper,A4 Paper,1919.66,2,0.1,486.4
ORD-100257,19-01-2023,24-01-2023,Customer 893,Home Office,South,Technology,Accessories,Keyboard,1177.51,5,0,332.24
ORD-100258,11-08-2023,12-08-2023,Customer 421,Consumer,North,Office Supplies,Binders,3-ring Binder,1943.13,3,0.2,462.44
ORD-100259,12-04-2023,15-04-2023,Customer 798,Corporate,West,Technology,Phones,iPhone 14,1357.87,8,0.2,240.99
ORD-100260,04-12-2023,05-12-2023,Customer 732,Corporate,West,Technology,Copiers,Canon All-in-One,731.02,4,0,154.89
ORD-100261,22-04-2022,23-04-2022,Customer 68,Consumer,North,Furniture,Chairs,ErgoChair Pro,1335.43,8,0.2,57.81
ORD-100262,11-09-2022,16-09-2022,Customer 829,Corporate,East,Office Supplies,Binders,3-ring Binder,1141.89,7,0.2,135.84
ORD-100263,05-11-2022,07-11-2022,Customer 94,Corporate,South,Office Supplies,Storage,Storage Box,1270.21,1,0.3,111.32
ORD-100264,23-12-2023,28-12-2023,Customer 144,Corporate,West,Technology,Accessories,Keyboard,982.84,7,0.2,118.1
ORD-100265,16-03-2022,20-03-2022,Customer 561,Corporate,North,Furniture,Bookcases,Wall Shelf,844.31,3,0.1,128.01
ORD-100266,10-05-2022,15-05-2022,Customer 202,Consumer,South,Office Supplies,Binders,3-ring Binder,1194.73,9,0.3,190.74
ORD-100267,06-01-2022,07-01-2022,Customer 934,Corporate,West,Furniture,Tables,Wooden Desk,1387.52,9,0.1,263.62
ORD-100268,24-06-2023,28-06-2023,Customer 218,Consumer,South,Furniture,Tables,Wooden Desk,611.55,8,0.2,68.93
ORD-100269,04-05-2022,05-05-2022,Customer 67,Consumer,East,Furniture,Chairs,ErgoChair Pro,109.82,2,0.2,19.21
ORD-100270,23-03-2022,26-03-2022,Customer 436,Corporate,West,Technology,Copiers,HP Copier,585.23,4,0.1,106.9
ORD-100271,25-07-2023,27-07-2023,Customer 570,Consumer,West,Technology,Accessories,Wireless Mouse,1323.61,5,0,175.12
ORD-100272,26-04-2023,28-04-2023,Customer 877,Consumer,West,Office Supplies,Binders,3-ring Binder,754.07,2,0.1,114.83
ORD-100273,17-10-2022,20-10-2022,Customer 164,Consumer,West,Furniture,Bookcases,Tall Bookcase,702.97,8,0.3,147.32
ORD-100274,13-11-2022,14-11-2022,Customer 706,Corporate,East,Office Supplies,Storage,File Cabinet,580.2,7,0,30.05
ORD-100275,14-01-2023,15-01-2023,Customer 224,Home Office,South,Office Supplies,Paper,A4 Paper,1851.47,5,0,238.12
ORD-100276,19-07-2022,21-07-2022,Customer 517,Consumer,West,Office Supplies,Storage,File Cabinet,560.36,3,0.3,24.7
ORD-100277,11-03-2023,13-03-2023,Customer 742,Home Office,East,Office Supplies,Binders,3-ring Binder,24.56,4,0,6.03
ORD-100278,22-11-2023,25-11-2023,Customer 54,Corporate,North,Technology,Copiers,Canon All-in-One,873.54,8,0,88.88
ORD-100279,24-03-2023,28-03-2023,Customer 557,Corporate,North,Office Supplies,Binders,3-ring Binder,45.69,5,0.3,9.33
ORD-100280,25-08-2023,26-08-2023,Customer 614,Home Office,West,Furniture,Chairs,Classic Desk Chair,1471.44,10,0.1,217.21
ORD-100281,20-08-2022,23-08-2022,Customer 322,Home Office,East,Office Supplies,Paper,Legal Pad,90.35,1,0.1,5.83
ORD-100282,26-08-2022,28-08-2022,Customer 927,Consumer,West,Furniture,Tables,Conference Table,564.26,7,0.3,41.69
ORD-100283,31-08-2022,01-09-2022,Customer 62,Consumer,West,Office Supplies,Binders,2-inch Binder,888.05,7,0.3,180.05
ORD-100284,11-04-2022,16-04-2022,Customer 102,Corporate,South,Technology,Accessories,Keyboard,352.71,4,0.1,29.95
ORD-100285,24-04-2022,29-04-2022,Customer 961,Home Office,East,Furniture,Chairs,Classic Desk Chair,1119.68,4,0.3,69.65
ORD-100286,08-09-2022,11-09-2022,Customer 44,Home Office,South,Furniture,Bookcases,Wall Shelf,1536.85,3,0.2,248.8
ORD-100287,02-04-2022,05-04-2022,Customer 978,Corporate,North,Office Supplies,Paper,A4 Paper,391.42,1,0.1,57.07
ORD-100288,26-08-2022,30-08-2022,Customer 632,Consumer,North,Technology,Accessories,Keyboard,568.08,10,0.2,134.59
ORD-100289,15-11-2023,16-11-2023,Customer 999,Corporate,East,Office Supplies,Binders,2-inch Binder,13.88,5,0.3,2.86
ORD-100290,21-06-2022,26-06-2022,Customer 479,Consumer,West,Furniture,Tables,Conference Table,806.93,4,0,118.54
ORD-100291,21-09-2022,25-09-2022,Customer 813,Corporate,East,Office Supplies,Storage,File Cabinet,1103.79,3,0.3,101.59
ORD-100292,27-08-2022,29-08-2022,Customer 955,Home Office,West,Technology,Copiers,Canon All-in-One,1119.31,8,0.1,190.81
ORD-100293,10-03-2022,15-03-2022,Customer 970,Consumer,North,Furniture,Chairs,Classic Desk Chair,1878.78,2,0.1,186.36
ORD-100294,05-10-2022,08-10-2022,Customer 261,Home Office,West,Office Supplies,Paper,A4 Paper,1275.38,1,0,199.87
ORD-100295,24-10-2022,28-10-2022,Customer 246,Corporate,South,Furniture,Bookcases,Tall Bookcase,653.78,8,0,54.73
ORD-100296,06-12-2022,07-12-2022,Customer 688,Consumer,East,Technology,Phones,Samsung Galaxy,626.32,6,0.3,102.26
ORD-100297,13-11-2023,14-11-2023,Customer 35,Corporate,North,Furniture,Bookcases,Tall Bookcase,1909.7,8,0.3,184.43
ORD-100298,04-01-2022,09-01-2022,Customer 153,Consumer,South,Office Supplies,Paper,Legal Pad,486.61,5,0.2,57.48
ORD-100299,06-01-2022,11-01-2022,Customer 414,Corporate,East,Office Supplies,Paper,Legal Pad,1717.22,2,0.2,303.2
ORD-100300,02-09-2023,05-09-2023,Customer 22,Corporate,South,Furniture,Bookcases,Tall Bookcase,1935.25,2,0.2,438.32
ORD-100301,25-03-2023,26-03-2023,Customer 845,Consumer,East,Office Supplies,Paper,A4 Paper,1748.93,10,0,325.1
ORD-100302,16-01-2023,18-01-2023,Customer 703,Home Office,South,Furniture,Chairs,ErgoChair Pro,602.69,4,0,64.37
ORD-100303,29-03-2022,03-04-2022,Customer 380,Corporate,East,Technology,Phones,iPhone 14,386.1,5,0.2,66.07
ORD-100304,04-10-2023,06-10-2023,Customer 594,Home Office,North,Office Supplies,Storage,Storage Box,1558.62,5,0.3,94.95
ORD-100305,21-06-2022,22-06-2022,Customer 386,Corporate,East,Technology,Copiers,HP Copier,1677.24,1,0.1,383.7
ORD-100306,13-04-2023,14-04-2023,Customer 91,Corporate,West,Technology,Accessories,Keyboard,1247.42,10,0.2,117.81
ORD-100307,05-10-2022,07-10-2022,Customer 609,Home Office,East,Office Supplies,Binders,3-ring Binder,789.41,8,0.3,59.7
ORD-100308,11-09-2022,14-09-2022,Customer 439,Consumer,South,Office Supplies,Paper,A4 Paper,1437.53,10,0.3,211.05
ORD-100309,16-06-2022,20-06-2022,Customer 609,Consumer,East,Office Supplies,Paper,Legal Pad,1790.16,9,0.2,156.79
ORD-100310,18-07-2022,20-07-2022,Customer 233,Corporate,West,Furniture,Chairs,ErgoChair Pro,1841.29,6,0.1,231.36
ORD-100311,25-05-2023,26-05-2023,Customer 448,Corporate,South,Technology,Phones,Samsung Galaxy,1988.05,10,0.1,158.06
ORD-100312,13-02-2023,18-02-2023,Customer 186,Home Office,West,Technology,Phones,iPhone 14,410.33,3,0.2,78.78
ORD-100313,06-01-2023,09-01-2023,Customer 241,Consumer,South,Office Supplies,Binders,3-ring Binder,1323.22,5,0.1,249.06
ORD-100314,26-07-2022,30-07-2022,Customer 862,Consumer,South,Office Supplies,Storage,File Cabinet,70.75,9,0.1,13.11
ORD-100315,09-11-2022,13-11-2022,Customer 775,Corporate,East,Furniture,Chairs,ErgoChair Pro,1508.79,3,0.2,183.37
ORD-100316,17-09-2022,22-09-2022,Customer 811,Corporate,West,Furniture,Bookcases,Tall Bookcase,187.05,4,0.3,12.58
ORD-100317,25-12-2023,29-12-2023,Customer 555,Home Office,South,Office Supplies,Paper,A4 Paper,954.24,9,0.1,112.69
ORD-100318,06-06-2023,11-06-2023,Customer 771,Consumer,North,Office Supplies,Paper,Legal Pad,148.56,4,0,17.81
ORD-100319,16-12-2023,20-12-2023,Customer 470,Consumer,East,Furniture,Tables,Conference Table,1847.51,4,0.3,358.35
ORD-100320,01-01-2022,02-01-2022,Customer 522,Consumer,East,Furniture,Tables,Conference Table,515.97,2,0.2,111.32
ORD-100321,11-12-2023,14-12-2023,Customer 633,Corporate,East,Office Supplies,Storage,Storage Box,716.91,4,0.1,118.74
ORD-100322,11-04-2023,13-04-2023,Customer 965,Corporate,East,Technology,Copiers,HP Copier,1847.54,2,0,266.7
ORD-100323,14-08-2022,15-08-2022,Customer 559,Home Office,North,Furniture,Tables,Wooden Desk,1852.3,2,0.3,209.91
ORD-100324,20-02-2023,21-02-2023,Customer 697,Home Office,South,Technology,Phones,iPhone 14,1594.32,1,0.2,67.85
ORD-100325,01-06-2023,06-06-2023,Customer 425,Home Office,North,Technology,Phones,Samsung Galaxy,923.46,6,0,254.5
ORD-100326,12-05-2023,15-05-2023,Customer 153,Home Office,West,Technology,Copiers,Canon All-in-One,129.6,4,0.3,21.87
ORD-100327,05-01-2022,09-01-2022,Customer 351,Home Office,North,Technology,Accessories,Wireless Mouse,841.9,7,0.2,35.14
ORD-100328,19-12-2023,22-12-2023,Customer 555,Home Office,North,Technology,Phones,iPhone 14,1593.37,6,0.1,94.86
ORD-100329,12-01-2023,13-01-2023,Customer 466,Consumer,North,Technology,Copiers,HP Copier,1206.99,10,0,117.75
ORD-100330,26-10-2023,31-10-2023,Customer 496,Corporate,West,Furniture,Chairs,ErgoChair Pro,698.54,2,0.1,133.66
ORD-100331,19-11-2022,21-11-2022,Customer 686,Home Office,West,Office Supplies,Binders,2-inch Binder,986.41,3,0.1,104.7
ORD-100332,10-02-2023,14-02-2023,Customer 915,Corporate,West,Furniture,Tables,Wooden Desk,1622.84,9,0.3,313.74
ORD-100333,16-08-2023,17-08-2023,Customer 717,Home Office,West,Technology,Accessories,Keyboard,133.58,8,0.1,21.11
ORD-100334,24-05-2023,26-05-2023,Customer 400,Corporate,East,Office Supplies,Paper,A4 Paper,917.84,10,0,180.84
ORD-100335,19-02-2023,22-02-2023,Customer 563,Corporate,West,Technology,Copiers,HP Copier,997.24,2,0.1,108.07
ORD-100336,16-11-2023,18-11-2023,Customer 106,Consumer,North,Furniture,Bookcases,Wall Shelf,392.69,6,0.3,20.07
ORD-100337,03-10-2023,07-10-2023,Customer 355,Corporate,North,Office Supplies,Paper,A4 Paper,560,9,0.3,30.15
ORD-100338,28-03-2023,01-04-2023,Customer 69,Consumer,East,Furniture,Chairs,Classic Desk Chair,180.01,9,0.3,12.16
ORD-100339,17-06-2022,20-06-2022,Customer 64,Consumer,East,Office Supplies,Storage,Storage Box,1053.87,7,0.2,177.09
ORD-100340,24-07-2023,28-07-2023,Customer 807,Consumer,East,Technology,Phones,iPhone 14,758.05,5,0.1,156.86
ORD-100341,13-03-2022,15-03-2022,Customer 662,Consumer,North,Furniture,Tables,Wooden Desk,756.68,5,0.3,138.81
ORD-100342,11-12-2023,16-12-2023,Customer 619,Consumer,East,Furniture,Chairs,Classic Desk Chair,335.46,7,0.3,59.55
ORD-100343,29-05-2023,30-05-2023,Customer 685,Home Office,South,Technology,Phones,Samsung Galaxy,1712.81,5,0.2,188.54
ORD-100344,16-08-2023,21-08-2023,Customer 285,Home Office,West,Furniture,Tables,Wooden Desk,1012.8,7,0.3,146.74
ORD-100345,15-03-2022,20-03-2022,Customer 94,Consumer,East,Technology,Copiers,HP Copier,1599.79,7,0.3,87.56
ORD-100346,01-03-2022,04-03-2022,Customer 356,Corporate,South,Furniture,Chairs,ErgoChair Pro,369.01,1,0.2,62.25
ORD-100347,14-05-2022,16-05-2022,Customer 712,Consumer,West,Furniture,Bookcases,Tall Bookcase,850.54,8,0.2,139.45
ORD-100348,05-04-2023,07-04-2023,Customer 244,Corporate,South,Furniture,Chairs,ErgoChair Pro,524.37,10,0.2,57.38
ORD-100349,10-08-2022,11-08-2022,Customer 749,Consumer,East,Furniture,Bookcases,Wall Shelf,476.15,6,0.3,90.95
ORD-100350,31-05-2022,01-06-2022,Customer 78,Home Office,East,Furniture,Chairs,Classic Desk Chair,1568.25,7,0.3,235.11
ORD-100351,09-08-2022,13-08-2022,Customer 756,Home Office,North,Office Supplies,Storage,Storage Box,387.33,3,0.2,25.59
ORD-100352,19-08-2022,23-08-2022,Customer 324,Corporate,North,Technology,Copiers,Canon All-in-One,734.5,9,0,70.6
ORD-100353,06-11-2023,07-11-2023,Customer 721,Home Office,East,Furniture,Tables,Wooden Desk,1458.73,4,0.3,304.73
ORD-100354,22-05-2023,26-05-2023,Customer 978,Consumer,North,Office Supplies,Paper,Legal Pad,1244.79,10,0,269.04
ORD-100355,04-07-2023,06-07-2023,Customer 450,Corporate,South,Technology,Accessories,Keyboard,1498.39,4,0,311.15
ORD-100356,07-04-2023,10-04-2023,Customer 731,Consumer,West,Furniture,Chairs,Classic Desk Chair,419.78,4,0.1,67.49
ORD-100357,17-06-2022,20-06-2022,Customer 926,Consumer,West,Technology,Phones,Samsung Galaxy,599.83,2,0.2,56.58
ORD-100358,03-07-2023,08-07-2023,Customer 801,Corporate,South,Office Supplies,Paper,A4 Paper,536.44,2,0.1,72.14
ORD-100359,07-10-2023,12-10-2023,Customer 110,Consumer,West,Technology,Copiers,HP Copier,141.47,1,0.1,27.94
ORD-100360,27-01-2022,01-02-2022,Customer 707,Consumer,South,Office Supplies,Storage,Storage Box,1658.63,1,0,281.48
ORD-100361,02-04-2023,06-04-2023,Customer 341,Home Office,North,Office Supplies,Paper,Legal Pad,1940.37,6,0.3,278.74
ORD-100362,16-07-2022,19-07-2022,Customer 967,Home Office,South,Furniture,Chairs,Classic Desk Chair,1184.02,6,0.1,315.76
ORD-100363,09-09-2022,10-09-2022,Customer 509,Consumer,West,Technology,Copiers,HP Copier,380.53,10,0.3,40.98
ORD-100364,05-11-2022,07-11-2022,Customer 231,Home Office,North,Furniture,Tables,Conference Table,1245.72,9,0.3,165.18
ORD-100365,19-02-2022,23-02-2022,Customer 776,Corporate,West,Furniture,Bookcases,Wall Shelf,27.89,3,0.3,5
ORD-100366,06-11-2022,11-11-2022,Customer 169,Home Office,East,Furniture,Chairs,ErgoChair Pro,101.46,7,0.2,6.06
ORD-100367,28-12-2023,30-12-2023,Customer 105,Corporate,West,Office Supplies,Storage,Storage Box,608.12,8,0.1,63.68
ORD-100368,14-05-2022,19-05-2022,Customer 870,Consumer,South,Furniture,Bookcases,Wall Shelf,457.27,7,0,23.2
ORD-100369,07-10-2022,11-10-2022,Customer 574,Corporate,East,Furniture,Bookcases,Tall Bookcase,1393.29,3,0.2,107.47
ORD-100370,08-09-2022,11-09-2022,Customer 731,Home Office,East,Office Supplies,Storage,Storage Box,71.41,2,0.1,3.42
ORD-100371,24-05-2022,26-05-2022,Customer 924,Corporate,West,Furniture,Bookcases,Wall Shelf,1836.94,10,0.1,333.57
ORD-100372,03-09-2023,06-09-2023,Customer 757,Corporate,North,Technology,Phones,iPhone 14,396.28,2,0,102.84
ORD-100373,06-08-2022,10-08-2022,Customer 632,Consumer,West,Office Supplies,Storage,Storage Box,415.62,5,0.3,24.41
ORD-100374,03-03-2023,08-03-2023,Customer 963,Home Office,North,Office Supplies,Storage,Storage Box,1237.94,6,0.3,150.02
ORD-100375,19-09-2022,23-09-2022,Customer 77,Home Office,South,Office Supplies,Storage,Storage Box,560.07,2,0.3,110.65
ORD-100376,07-04-2022,11-04-2022,Customer 54,Home Office,South,Furniture,Bookcases,Tall Bookcase,91.05,1,0.3,13.13
ORD-100377,16-10-2023,19-10-2023,Customer 290,Home Office,North,Technology,Accessories,Keyboard,1990.39,3,0,439.65
ORD-100378,15-06-2023,18-06-2023,Customer 297,Home Office,East,Office Supplies,Paper,Legal Pad,1888.45,1,0.3,385.25
ORD-100379,18-02-2022,23-02-2022,Customer 212,Home Office,South,Furniture,Tables,Conference Table,1959.72,8,0,366.63
ORD-100380,02-03-2023,06-03-2023,Customer 970,Corporate,West,Technology,Accessories,Wireless Mouse,1696.09,7,0.3,211.37
ORD-100381,11-10-2022,14-10-2022,Customer 888,Consumer,North,Office Supplies,Storage,Storage Box,1890.48,5,0,471.95
ORD-100382,30-09-2023,03-10-2023,Customer 390,Consumer,North,Office Supplies,Paper,Legal Pad,1323.06,6,0.1,181.55
ORD-100383,20-07-2023,22-07-2023,Customer 813,Home Office,West,Technology,Phones,Samsung Galaxy,681.64,4,0,161.5
ORD-100384,13-08-2023,16-08-2023,Customer 27,Consumer,West,Technology,Accessories,Keyboard,1656.23,1,0,319.14
ORD-100385,10-09-2023,15-09-2023,Customer 401,Consumer,North,Technology,Phones,Samsung Galaxy,1112.53,3,0.1,63.9
ORD-100386,23-11-2023,25-11-2023,Customer 293,Home Office,North,Technology,Accessories,Keyboard,986.52,5,0.1,240.82
ORD-100387,06-03-2023,10-03-2023,Customer 513,Home Office,North,Furniture,Bookcases,Wall Shelf,1890.9,1,0.3,319.62
